school_id,division_num,division_nam,district_num,district_nam
771,2,Central Eastern,12,Ntchisi
771,2,Central Eastern,12,Ntchisi
772,1,Northern,3,Rumphi
772,1,Northern,3,Rumphi
772,1,Northern,3,Rumphi
773,2,Central Eastern,10,Nkhotakota
773,2,Central Eastern,10,Nkhotakota
774,3,Central Western,17,Lilongwe Rural West
774,3,Central Western,17,Lilongwe Rural West
777,1,Northern,3,Rumphi
777,1,Northern,3,Rumphi
782,5,Southern Western,27,Mwanza
782,5,Southern Western,27,Mwanza
785,3,Central Western,16,Lilongwe Rural East
787,3,Central Western,17,Lilongwe Rural West
787,3,Central Western,17,Lilongwe Rural West
787,3,Central Western,17,Lilongwe Rural West
790,2,Central Eastern,13,Salima
792,4,Southern Eastern,21,Balaka
792,4,Southern Eastern,21,Balaka
793,4,Southern Eastern,21,Balaka
793,4,Southern Eastern,21,Balaka
794,4,Southern Eastern,21,Balaka
794,4,Southern Eastern,21,Balaka
795,4,Southern Eastern,21,Balaka
795,4,Southern Eastern,21,Balaka
797,4,Southern Eastern,21,Balaka
797,4,Southern Eastern,21,Balaka
798,4,Southern Eastern,22,Machinga
798,4,Southern Eastern,22,Machinga
799,4,Southern Eastern,21,Balaka
801,6,Shire Highlands,33,Phalombe
801,6,Shire Highlands,33,Phalombe
802,6,Shire Highlands,32,Mulanje
802,6,Shire Highlands,32,Mulanje
802,6,Shire Highlands,32,Mulanje
803,6,Shire Highlands,32,Mulanje
803,6,Shire Highlands,32,Mulanje
803,6,Shire Highlands,32,Mulanje
804,6,Shire Highlands,32,Mulanje
804,6,Shire Highlands,32,Mulanje
804,6,Shire Highlands,32,Mulanje
805,6,Shire Highlands,32,Mulanje
805,6,Shire Highlands,32,Mulanje
805,6,Shire Highlands,32,Mulanje
806,6,Shire Highlands,32,Mulanje
806,6,Shire Highlands,32,Mulanje
807,6,Shire Highlands,33,Phalombe
808,6,Shire Highlands,33,Phalombe
809,6,Shire Highlands,30,Chiradzulu
810,6,Shire Highlands,30,Chiradzulu
812,5,Southern Western,29,Nsanje
816,1,Northern,3,Rumphi
816,1,Northern,3,Rumphi
816,1,Northern,3,Rumphi
818,6,Shire Highlands,32,Mulanje
818,6,Shire Highlands,32,Mulanje
818,6,Shire Highlands,32,Mulanje
820,3,Central Western,16,Lilongwe Rural East
820,3,Central Western,16,Lilongwe Rural East
821,6,Shire Highlands,33,Phalombe
821,6,Shire Highlands,33,Phalombe
823,2,Central Eastern,10,Nkhotakota
823,2,Central Eastern,10,Nkhotakota
823,2,Central Eastern,10,Nkhotakota
824,2,Central Eastern,10,Nkhotakota
824,2,Central Eastern,10,Nkhotakota
826,5,Southern Western,29,Nsanje
827,1,Northern,8,Likoma
829,5,Southern Western,27,Mwanza
830,2,Central Eastern,10,Nkhotakota
833,1,Northern,1,Chitipa
836,6,Shire Highlands,31,Thyolo
836,6,Shire Highlands,31,Thyolo
836,6,Shire Highlands,31,Thyolo
837,1,Northern,2,Karonga
837,1,Northern,2,Karonga
838,1,Northern,7,Nkhata Bay
838,1,Northern,7,Nkhata Bay
840,1,Northern,3,Rumphi
840,1,Northern,3,Rumphi
840,1,Northern,3,Rumphi
841,1,Northern,3,Rumphi
841,1,Northern,3,Rumphi
842,1,Northern,3,Rumphi
842,1,Northern,3,Rumphi
842,1,Northern,3,Rumphi
843,1,Northern,4,Mzimba North
848,1,Northern,4,Mzimba North
848,1,Northern,4,Mzimba North
849,1,Northern,4,Mzimba North
849,1,Northern,4,Mzimba North
850,1,Northern,4,Mzimba North
851,1,Northern,5,Mzimba South
851,1,Northern,5,Mzimba South
852,4,Southern Eastern,21,Balaka
852,4,Southern Eastern,21,Balaka
854,4,Southern Eastern,21,Balaka
854,4,Southern Eastern,21,Balaka
855,2,Central Eastern,9,Kasungu
855,2,Central Eastern,9,Kasungu
856,2,Central Eastern,10,Nkhotakota
856,2,Central Eastern,10,Nkhotakota
856,2,Central Eastern,10,Nkhotakota
857,2,Central Eastern,10,Nkhotakota
857,2,Central Eastern,10,Nkhotakota
858,2,Central Eastern,10,Nkhotakota
858,2,Central Eastern,10,Nkhotakota
858,2,Central Eastern,10,Nkhotakota
859,2,Central Eastern,11,Dowa
859,2,Central Eastern,11,Dowa
859,2,Central Eastern,11,Dowa
860,3,Central Western,16,Lilongwe Rural East
861,3,Central Western,15,Lilongwe City
863,3,Central Western,14,Mchinji
864,3,Central Western,14,Mchinji
868,3,Central Western,19,Ntcheu
868,3,Central Western,19,Ntcheu
869,3,Central Western,19,Ntcheu
870,4,Southern Eastern,20,Mangochi
870,4,Southern Eastern,20,Mangochi
871,4,Southern Eastern,22,Machinga
871,4,Southern Eastern,22,Machinga
871,4,Southern Eastern,22,Machinga
872,4,Southern Eastern,24,Zomba Rural
874,2,Central Eastern,10,Nkhotakota
874,2,Central Eastern,10,Nkhotakota
875,6,Shire Highlands,30,Chiradzulu
875,6,Shire Highlands,30,Chiradzulu
879,5,Southern Western,34,Neno
880,5,Southern Western,27,Mwanza
880,5,Southern Western,27,Mwanza
881,5,Southern Western,34,Neno
881,5,Southern Western,34,Neno
882,5,Southern Western,27,Mwanza
883,5,Southern Western,27,Mwanza
884,5,Southern Western,34,Neno
885,5,Southern Western,34,Neno
886,5,Southern Western,27,Mwanza
887,5,Southern Western,28,Chikwawa
887,5,Southern Western,28,Chikwawa
888,1,Northern,4,Mzimba North
889,2,Central Eastern,10,Nkhotakota
889,2,Central Eastern,10,Nkhotakota
889,2,Central Eastern,10,Nkhotakota
890,4,Southern Eastern,22,Machinga
890,4,Southern Eastern,22,Machinga
891,1,Northern,2,Karonga
891,1,Northern,2,Karonga
894,1,Northern,7,Nkhata Bay
894,1,Northern,7,Nkhata Bay
902,3,Central Western,19,Ntcheu
903,5,Southern Western,26,Blantyre Rural
903,5,Southern Western,26,Blantyre Rural
904,5,Southern Western,26,Blantyre Rural
905,5,Southern Western,26,Blantyre Rural
906,5,Southern Western,27,Mwanza
906,5,Southern Western,27,Mwanza
909,1,Northern,7,Nkhata Bay
910,2,Central Eastern,11,Dowa
910,2,Central Eastern,11,Dowa
910,2,Central Eastern,11,Dowa
911,3,Central Western,16,Lilongwe Rural East
913,6,Shire Highlands,32,Mulanje
913,6,Shire Highlands,32,Mulanje
913,6,Shire Highlands,32,Mulanje
914,6,Shire Highlands,32,Mulanje
914,6,Shire Highlands,32,Mulanje
914,6,Shire Highlands,32,Mulanje
915,6,Shire Highlands,32,Mulanje
915,6,Shire Highlands,32,Mulanje
915,6,Shire Highlands,32,Mulanje
916,6,Shire Highlands,32,Mulanje
916,6,Shire Highlands,32,Mulanje
916,6,Shire Highlands,32,Mulanje
917,6,Shire Highlands,31,Thyolo
917,6,Shire Highlands,31,Thyolo
918,1,Northern,7,Nkhata Bay
918,1,Northern,7,Nkhata Bay
919,1,Northern,4,Mzimba North
919,1,Northern,4,Mzimba North
920,1,Northern,8,Likoma
921,1,Northern,8,Likoma
924,1,Northern,7,Nkhata Bay
924,1,Northern,7,Nkhata Bay
925,6,Shire Highlands,30,Chiradzulu
925,6,Shire Highlands,30,Chiradzulu
926,1,Northern,2,Karonga
929,2,Central Eastern,10,Nkhotakota
930,6,Shire Highlands,30,Chiradzulu
931,6,Shire Highlands,30,Chiradzulu
931,6,Shire Highlands,30,Chiradzulu
932,6,Shire Highlands,32,Mulanje
932,6,Shire Highlands,32,Mulanje
932,6,Shire Highlands,32,Mulanje
933,1,Northern,2,Karonga
935,2,Central Eastern,10,Nkhotakota
935,2,Central Eastern,10,Nkhotakota
941,1,Northern,5,Mzimba South
943,1,Northern,3,Rumphi
943,1,Northern,3,Rumphi
943,1,Northern,3,Rumphi
945,1,Northern,3,Rumphi
945,1,Northern,3,Rumphi
945,1,Northern,3,Rumphi
946,4,Southern Eastern,24,Zomba Rural
946,4,Southern Eastern,24,Zomba Rural
948,1,Northern,3,Rumphi
948,1,Northern,3,Rumphi
948,1,Northern,3,Rumphi
949,6,Shire Highlands,32,Mulanje
949,6,Shire Highlands,32,Mulanje
950,5,Southern Western,27,Mwanza
950,5,Southern Western,27,Mwanza
952,2,Central Eastern,9,Kasungu
952,2,Central Eastern,9,Kasungu
952,2,Central Eastern,9,Kasungu
954,2,Central Eastern,13,Salima
955,3,Central Western,18,Dedza
960,5,Southern Western,27,Mwanza
960,5,Southern Western,27,Mwanza
963,2,Central Eastern,11,Dowa
964,2,Central Eastern,10,Nkhotakota
965,2,Central Eastern,9,Kasungu
966,2,Central Eastern,9,Kasungu
967,2,Central Eastern,10,Nkhotakota
968,2,Central Eastern,9,Kasungu
969,6,Shire Highlands,32,Mulanje
970,2,Central Eastern,11,Dowa
971,3,Central Western,18,Dedza
972,4,Southern Eastern,20,Mangochi
973,2,Central Eastern,9,Kasungu
974,2,Central Eastern,11,Dowa
975,2,Central Eastern,11,Dowa
976,3,Central Western,17,Lilongwe Rural West
977,2,Central Eastern,11,Dowa
978,2,Central Eastern,11,Dowa
979,6,Shire Highlands,31,Thyolo
980,2,Central Eastern,9,Kasungu
981,3,Central Western,18,Dedza
982,3,Central Western,17,Lilongwe Rural West
983,3,Central Western,17,Lilongwe Rural West
984,4,Southern Eastern,20,Mangochi
985,2,Central Eastern,9,Kasungu
986,4,Southern Eastern,20,Mangochi
987,3,Central Western,17,Lilongwe Rural West
988,1,Northern,5,Mzimba South
989,4,Southern Eastern,20,Mangochi
990,6,Shire Highlands,32,Mulanje
991,2,Central Eastern,11,Dowa
992,3,Central Western,17,Lilongwe Rural West
993,4,Southern Eastern,22,Machinga
994,5,Southern Western,28,Chikwawa
995,4,Southern Eastern,22,Machinga
996,3,Central Western,17,Lilongwe Rural West
997,1,Northern,3,Rumphi
998,6,Shire Highlands,31,Thyolo
999,2,Central Eastern,10,Nkhotakota
1000,4,Southern Eastern,20,Mangochi
1001,4,Southern Eastern,20,Mangochi
1002,4,Southern Eastern,22,Machinga
1003,2,Central Eastern,9,Kasungu
1004,3,Central Western,18,Dedza
1005,2,Central Eastern,11,Dowa
1006,6,Shire Highlands,32,Mulanje
1007,4,Southern Eastern,22,Machinga
1008,5,Southern Western,28,Chikwawa
1009,4,Southern Eastern,22,Machinga
1010,2,Central Eastern,9,Kasungu
1011,4,Southern Eastern,20,Mangochi
1012,5,Southern Western,28,Chikwawa
1013,2,Central Eastern,9,Kasungu
1014,1,Northern,5,Mzimba South
1015,2,Central Eastern,11,Dowa
1016,6,Shire Highlands,31,Thyolo
1017,1,Northern,3,Rumphi
1018,1,Northern,3,Rumphi
1019,2,Central Eastern,11,Dowa
1020,4,Southern Eastern,22,Machinga
1021,4,Southern Eastern,22,Machinga
1022,6,Shire Highlands,32,Mulanje
1023,6,Shire Highlands,31,Thyolo
1024,2,Central Eastern,9,Kasungu
1025,2,Central Eastern,9,Kasungu
1026,2,Central Eastern,9,Kasungu
1027,2,Central Eastern,9,Kasungu
1028,1,Northern,5,Mzimba South
1029,1,Northern,5,Mzimba South
1030,4,Southern Eastern,20,Mangochi
1031,1,Northern,5,Mzimba South
1032,1,Northern,5,Mzimba South
1033,2,Central Eastern,9,Kasungu
1034,4,Southern Eastern,20,Mangochi
1035,6,Shire Highlands,32,Mulanje
1036,1,Northern,3,Rumphi
1037,2,Central Eastern,9,Kasungu
1038,4,Southern Eastern,20,Mangochi
1039,6,Shire Highlands,31,Thyolo
1040,6,Shire Highlands,32,Mulanje
1041,5,Southern Western,28,Chikwawa
1042,2,Central Eastern,11,Dowa
1043,2,Central Eastern,10,Nkhotakota
1044,2,Central Eastern,11,Dowa
1045,3,Central Western,17,Lilongwe Rural West
1046,3,Central Western,17,Lilongwe Rural West
1047,5,Southern Western,28,Chikwawa
1048,1,Northern,5,Mzimba South
1049,1,Northern,3,Rumphi
1050,1,Northern,3,Rumphi
1051,4,Southern Eastern,20,Mangochi
1052,1,Northern,5,Mzimba South
